transaction_id,player_id,transaction_datetime,game_type,payment_method,stake_amount,win_amount,deposit_amount,withdrawal_amount,bonus_amount,transaction_date
T000895,P0060,2026-01-11 05:26:00,Slots,Card,104.96,90.04,27.88,0.0,0.0,2026-01-11
T000896,P0060,2026-03-24 16:49:00,Sportsbook,Card,48.42,48.46,0.0,44.43,48.38,2026-03-24
T000897,P0060,2026-03-13 16:15:00,Live Casino,Card,95.9,86.09,0.0,0.0,0.0,2026-03-13
T000898,P0060,2026-02-28 02:09:00,Slots,Card,100.14,79.03,0.0,0.0,0.0,2026-02-28
T000899,P0060,2026-02-09 00:39:00,Slots,Card,69.68,66.81,0.0,0.0,0.0,2026-02-09
T000900,P0060,2026-02-21 20:09:00,Slots,E-Wallet,39.85,28.1,0.0,0.0,24.37,2026-02-21
T000901,P0060,2026-02-26 21:01:00,Slots,Card,32.66,30.16,0.0,0.0,0.0,2026-02-26
T000902,P0060,2026-02-21 11:54:00,Sportsbook,Card,165.5,127.65,64.86,0.0,0.0,2026-02-21
T000903,P0060,2026-01-18 11:48:00,Sportsbook,E-Wallet,201.91,183.95,0.0,0.0,0.0,2026-01-18
T000904,P0060,2026-01-09 08:59:00,Live Casino,Card,263.93,194.17,0.0,0.0,0.0,2026-01-09
T000905,P0060,2026-03-11 14:06:00,Sportsbook,E-Wallet,147.96,114.44,0.0,0.0,0.0,2026-03-11
T000906,P0060,2026-01-22 09:45:00,Live Casino,Bank Transfer,282.69,240.07,0.0,0.0,0.0,2026-01-22
T000907,P0060,2026-03-21 07:57:00,Sportsbook,Card,181.71,155.36,87.4,0.0,0.0,2026-03-21
T000908,P0060,2026-02-15 09:03:00,Slots,Crypto,162.9,144.32,0.0,0.0,0.0,2026-02-15
T000909,P0061,2026-02-25 03:16:00,Slots,Bank Transfer,58.46,73.29,73.06,0.0,0.0,2026-02-25
T000910,P0061,2026-01-19 09:15:00,Table Games,Card,5.0,5.15,0.0,0.0,0.0,2026-01-19
T000911,P0061,2026-02-26 17:37:00,Slots,E-Wallet,62.49,61.56,0.0,0.0,0.0,2026-02-26
T000912,P0061,2026-02-05 09:49:00,Sportsbook,E-Wallet,98.22,81.75,0.0,0.0,29.35,2026-02-05
T000913,P0061,2026-01-14 03:43:00,Slots,E-Wallet,131.39,88.48,0.0,0.0,0.0,2026-01-14
T000914,P0061,2026-02-16 18:38:00,Sportsbook,Bank Transfer,16.02,15.87,68.07,29.03,0.0,2026-02-16
T000915,P0061,2026-02-25 17:24:00,Live Casino,E-Wallet,5.0,4.5,38.07,0.0,45.97,2026-02-25
T000916,P0061,2026-01-09 04:23:00,Poker,Card,49.02,38.67,19.45,0.0,0.0,2026-01-09
T000917,P0061,2026-03-08 23:55:00,Slots,E-Wallet,37.5,47.41,55.82,0.0,0.0,2026-03-08
T000918,P0062,2026-02-03 23:32:00,Poker,Bank Transfer,79.24,68.05,0.0,0.0,44.66,2026-02-03
T000919,P0062,2026-01-04 23:23:00,Table Games,Card,135.95,159.58,0.0,18.76,51.11,2026-01-04
T000920,P0062,2026-03-12 14:19:00,Live Casino,Card,316.5,225.64,0.0,0.0,0.0,2026-03-12
T000921,P0062,2026-03-20 04:21:00,Slots,E-Wallet,212.99,264.15,0.0,0.0,0.0,2026-03-20
T000922,P0062,2026-01-09 19:34:00,Slots,Card,271.77,292.69,0.0,0.0,0.0,2026-01-09
T000923,P0062,2026-03-30 03:10:00,Slots,Card,195.02,193.81,0.0,0.0,0.0,2026-03-30
T000924,P0062,2026-02-24 14:25:00,Slots,E-Wallet,124.64,118.67,0.0,13.14,0.0,2026-02-24
T000925,P0062,2026-01-28 08:06:00,Live Casino,Card,335.44,304.88,0.0,0.0,0.0,2026-01-28
T000926,P0062,2026-01-03 07:58:00,Table Games,E-Wallet,365.03,419.78,0.0,0.0,0.0,2026-01-03
T000927,P0062,2026-01-31 22:11:00,Poker,Card,447.96,550.23,0.0,0.0,0.0,2026-01-31
T000928,P0062,2026-02-02 21:17:00,Slots,E-Wallet,298.57,207.51,0.0,0.0,0.0,2026-02-02
T000929,P0062,2026-02-05 21:23:00,Sportsbook,Card,248.04,142.48,0.0,0.0,0.0,2026-02-05
T000930,P0062,2026-03-28 12:46:00,Table Games,Bank Transfer,214.25,137.19,14.74,0.0,0.0,2026-03-28
T000931,P0062,2026-02-18 12:13:00,Sportsbook,Card,169.13,127.35,0.0,0.0,0.0,2026-02-18
T000932,P0062,2026-02-20 09:43:00,Sportsbook,Card,161.92,88.77,68.32,0.0,0.0,2026-02-20
T000933,P0062,2026-01-26 07:40:00,Sportsbook,E-Wallet,556.43,352.16,0.0,0.0,0.0,2026-01-26
T000934,P0062,2026-03-04 13:32:00,Poker,Card,387.73,341.28,0.0,0.0,0.0,2026-03-04
T000935,P0062,2026-01-30 23:08:00,Slots,Crypto,425.06,283.28,0.0,0.0,0.0,2026-01-30
T000936,P0062,2026-02-05 05:27:00,Slots,Card,313.29,319.24,0.0,0.0,0.0,2026-02-05
T000937,P0062,2026-02-14 04:44:00,Slots,E-Wallet,124.9,130.19,39.13,13.42,0.0,2026-02-14
T000938,P0062,2026-01-16 20:12:00,Slots,Card,183.73,143.86,0.0,0.0,15.58,2026-01-16
T000939,P0062,2026-03-09 17:27:00,Slots,Bank Transfer,270.81,189.75,0.0,0.0,0.0,2026-03-09
T000940,P0062,2026-02-28 21:33:00,Sportsbook,Card,426.17,339.38,0.0,0.0,35.75,2026-02-28
T000941,P0062,2026-01-17 05:16:00,Table Games,E-Wallet,275.48,374.85,0.0,0.0,0.0,2026-01-17
T000942,P0062,2026-01-14 15:02:00,Slots,Bank Transfer,261.3,251.66,0.0,0.0,0.0,2026-01-14
T000943,P0062,2026-03-07 13:36:00,Poker,Card,284.59,252.7,0.0,19.82,0.0,2026-03-07
T000944,P0062,2026-03-02 21:45:00,Slots,Card,277.67,323.75,8.45,0.0,0.0,2026-03-02
T000945,P0062,2026-01-03 15:04:00,Slots,Crypto,216.18,221.62,0.0,0.0,0.0,2026-01-03
T000946,P0062,2026-02-03 18:40:00,Sportsbook,Card,294.6,310.41,0.0,0.0,0.0,2026-02-03
T000947,P0062,2026-03-30 15:17:00,Live Casino,E-Wallet,159.51,184.21,0.0,16.55,0.0,2026-03-30
T000948,P0062,2026-03-02 08:56:00,Sportsbook,Crypto,193.77,211.44,0.0,68.51,0.0,2026-03-02
T000949,P0062,2026-02-07 10:20:00,Slots,Bank Transfer,262.49,262.18,0.0,0.0,0.0,2026-02-07
T000950,P0062,2026-02-01 09:46:00,Sportsbook,E-Wallet,351.28,79.0,0.0,0.0,0.0,2026-02-01
T000951,P0062,2026-03-20 07:54:00,Slots,E-Wallet,213.79,189.42,38.97,0.0,0.0,2026-03-20
T000952,P0062,2026-03-30 19:51:00,Poker,Card,125.39,130.78,0.0,0.0,0.0,2026-03-30
T000953,P0062,2026-03-31 01:54:00,Live Casino,Crypto,135.53,40.67,0.0,0.0,0.0,2026-03-31
T000954,P0063,2026-02-07 08:56:00,Slots,E-Wallet,12.63,15.46,0.0,0.0,0.0,2026-02-07
T000955,P0063,2026-02-20 04:05:00,Sportsbook,E-Wallet,110.58,105.85,0.0,0.0,0.0,2026-02-20
T000956,P0063,2026-01-21 20:07:00,Table Games,Crypto,45.6,23.44,0.0,0.0,0.0,2026-01-21
T000957,P0063,2026-02-21 11:53:00,Slots,Card,9.4,10.52,0.0,90.54,0.0,2026-02-21
T000958,P0064,2026-03-06 13:58:00,Sportsbook,E-Wallet,69.31,65.12,0.0,0.0,0.0,2026-03-06
T000959,P0064,2026-02-10 20:59:00,Slots,Bank Transfer,45.84,30.46,63.47,0.0,0.0,2026-02-10
T000960,P0064,2026-03-27 12:16:00,Poker,Card,120.02,108.22,0.0,0.0,0.0,2026-03-27
T000961,P0064,2026-01-31 03:25:00,Table Games,Crypto,127.54,117.15,0.0,0.0,0.0,2026-01-31
T000962,P0064,2026-01-15 16:50:00,Live Casino,Card,75.07,51.92,0.0,31.6,0.0,2026-01-15
T000963,P0064,2026-02-09 07:42:00,Live Casino,Card,211.69,233.56,0.0,0.0,0.0,2026-02-09
T000964,P0064,2026-03-05 20:50:00,Live Casino,Card,211.32,152.36,0.0,0.0,0.0,2026-03-05
T000965,P0064,2026-01-05 10:10:00,Slots,Bank Transfer,166.92,112.18,0.0,0.0,0.0,2026-01-05
T000966,P0064,2026-02-05 10:08:00,Slots,E-Wallet,91.71,95.64,0.0,0.0,0.0,2026-02-05
T000967,P0064,2026-01-09 01:38:00,Slots,Bank Transfer,33.0,20.33,78.81,0.0,0.0,2026-01-09
T000968,P0064,2026-01-28 18:48:00,Sportsbook,E-Wallet,87.12,60.78,0.0,0.0,0.0,2026-01-28
T000969,P0064,2026-03-11 22:42:00,Slots,E-Wallet,136.48,96.42,0.0,0.0,0.0,2026-03-11
T000970,P0064,2026-01-22 03:47:00,Table Games,E-Wallet,49.02,38.58,0.0,0.0,0.0,2026-01-22
T000971,P0064,2026-03-23 16:06:00,Slots,Card,50.96,46.55,0.0,55.83,0.0,2026-03-23
T000972,P0064,2026-03-12 16:29:00,Table Games,Card,97.85,82.1,0.0,0.0,34.4,2026-03-12
T000973,P0064,2026-03-13 18:25:00,Poker,Card,84.3,72.87,0.0,0.0,0.0,2026-03-13
T000974,P0064,2026-03-31 11:13:00,Slots,Bank Transfer,124.52,142.72,0.0,0.0,0.0,2026-03-31
T000975,P0064,2026-01-06 00:28:00,Slots,Bank Transfer,38.63,39.19,0.0,0.0,0.0,2026-01-06
T000976,P0064,2026-01-11 14:30:00,Sportsbook,Card,140.21,88.97,0.0,0.0,0.0,2026-01-11
T000977,P0064,2026-02-07 00:38:00,Sportsbook,E-Wallet,51.57,54.05,0.0,0.0,0.0,2026-02-07
T000978,P0064,2026-03-14 13:02:00,Slots,Bank Transfer,83.54,73.51,0.0,0.0,0.0,2026-03-14
T000979,P0064,2026-01-22 06:59:00,Live Casino,Card,192.6,141.04,0.0,0.0,0.0,2026-01-22
T000980,P0064,2026-03-01 05:51:00,Table Games,Card,74.51,52.2,0.0,64.94,0.0,2026-03-01
T000981,P0065,2026-01-11 07:36:00,Sportsbook,Bank Transfer,300.01,259.11,0.0,32.64,0.0,2026-01-11
T000982,P0065,2026-02-20 14:57:00,Poker,Card,138.36,154.31,0.0,0.0,0.0,2026-02-20
T000983,P0065,2026-02-28 11:51:00,Slots,Card,191.39,169.06,0.0,16.81,0.0,2026-02-28
T000984,P0065,2026-01-18 10:37:00,Sportsbook,Card,162.95,88.96,31.24,0.0,0.0,2026-01-18
T000985,P0065,2026-01-31 02:38:00,Sportsbook,Bank Transfer,251.72,243.55,0.0,0.0,0.0,2026-01-31
T000986,P0065,2026-03-18 21:43:00,Sportsbook,Crypto,170.71,164.89,0.0,0.0,53.69,2026-03-18
T000987,P0065,2026-01-18 18:14:00,Table Games,Card,455.11,370.41,0.0,0.0,0.0,2026-01-18
T000988,P0065,2026-03-30 22:04:00,Slots,Bank Transfer,292.78,257.77,28.68,0.0,0.0,2026-03-30
T000989,P0065,2026-03-01 09:58:00,Sportsbook,Card,267.83,193.45,0.0,0.0,0.0,2026-03-01
T000990,P0065,2026-03-12 13:58:00,Slots,E-Wallet,171.16,114.08,16.92,0.0,0.0,2026-03-12
T000991,P0065,2026-02-05 20:26:00,Sportsbook,E-Wallet,435.91,535.99,0.0,0.0,0.0,2026-02-05
T000992,P0065,2026-02-28 16:38:00,Poker,Card,161.06,154.43,0.0,3.35,0.0,2026-02-28
T000993,P0065,2026-02-14 08:31:00,Slots,Crypto,403.5,364.41,0.0,0.0,0.0,2026-02-14
T000994,P0065,2026-02-05 18:43:00,Slots,Bank Transfer,349.42,266.18,0.0,0.0,22.42,2026-02-05
T000995,P0065,2026-03-30 22:27:00,Table Games,Bank Transfer,281.94,248.01,0.0,0.0,0.0,2026-03-30
T000996,P0065,2026-02-24 14:12:00,Sportsbook,Bank Transfer,124.41,136.75,64.35,0.0,0.0,2026-02-24
T000997,P0065,2026-01-02 01:09:00,Live Casino,Card,375.84,384.33,0.0,0.0,0.0,2026-01-02
T000998,P0065,2026-02-03 07:06:00,Poker,Bank Transfer,426.69,343.81,0.0,0.0,0.0,2026-02-03
T000999,P0065,2026-03-20 13:16:00,Live Casino,Card,298.25,295.8,0.0,0.0,0.0,2026-03-20
T001000,P0065,2026-03-27 00:13:00,Slots,Bank Transfer,169.67,114.99,0.0,0.0,0.0,2026-03-27
T001001,P0065,2026-01-16 07:45:00,Live Casino,Card,339.39,297.63,0.0,0.0,0.0,2026-01-16
T001002,P0065,2026-02-02 15:10:00,Slots,Card,415.91,562.11,94.74,0.0,0.0,2026-02-02
T001003,P0065,2026-01-05 19:44:00,Live Casino,Card,193.73,229.37,0.0,21.9,0.0,2026-01-05
T001004,P0065,2026-01-23 14:44:00,Sportsbook,Card,323.28,548.68,115.31,0.0,0.0,2026-01-23
T001005,P0065,2026-01-01 20:49:00,Slots,Card,244.16,182.91,0.0,0.0,0.0,2026-01-01
T001006,P0065,2026-01-17 06:25:00,Sportsbook,Bank Transfer,81.87,57.92,0.0,0.0,0.0,2026-01-17
T001007,P0065,2026-01-29 06:09:00,Slots,Card,240.22,227.65,44.28,0.0,0.0,2026-01-29
T001008,P0065,2026-01-03 18:07:00,Slots,E-Wallet,570.83,598.35,0.0,24.8,0.0,2026-01-03
T001009,P0065,2026-02-23 15:20:00,Live Casino,E-Wallet,209.37,148.37,45.2,29.69,0.0,2026-02-23
T001010,P0065,2026-01-04 08:08:00,Sportsbook,Card,288.91,180.13,29.02,0.0,0.0,2026-01-04
T001011,P0065,2026-03-22 16:34:00,Slots,Bank Transfer,206.6,232.76,0.0,15.65,0.0,2026-03-22
T001012,P0065,2026-02-06 01:17:00,Slots,Bank Transfer,410.83,322.96,0.0,0.0,0.0,2026-02-06
T001013,P0065,2026-02-16 14:42:00,Sportsbook,Crypto,186.06,178.01,0.0,0.0,0.0,2026-02-16
T001014,P0065,2026-02-18 02:47:00,Sportsbook,Crypto,249.91,162.75,0.0,0.0,46.5,2026-02-18
T001015,P0065,2026-03-25 19:42:00,Sportsbook,Bank Transfer,368.71,417.29,0.0,0.0,0.0,2026-03-25
T001016,P0065,2026-02-14 02:28:00,Table Games,Card,80.62,79.02,0.0,41.7,0.0,2026-02-14
T001017,P0065,2026-01-05 15:10:00,Table Games,E-Wallet,290.89,209.33,0.0,0.0,0.0,2026-01-05
T001018,P0065,2026-01-03 19:23:00,Live Casino,Bank Transfer,142.14,109.57,0.0,0.0,0.0,2026-01-03
T001019,P0065,2026-01-02 20:33:00,Sportsbook,E-Wallet,217.88,172.71,0.0,0.0,22.45,2026-01-02
T001020,P0065,2026-03-12 03:20:00,Live Casino,Bank Transfer,212.07,183.63,0.0,80.88,0.0,2026-03-12
T001021,P0066,2026-03-15 22:01:00,Live Casino,Bank Transfer,78.88,54.75,0.0,0.0,0.0,2026-03-15
T001022,P0066,2026-03-29 12:58:00,Slots,E-Wallet,5.0,4.27,63.46,0.0,0.0,2026-03-29
T001023,P0066,2026-01-18 05:06:00,Slots,Bank Transfer,66.38,65.49,0.0,0.0,33.1,2026-01-18
T001024,P0066,2026-02-12 17:05:00,Table Games,Card,88.38,74.25,0.0,0.0,0.0,2026-02-12
T001025,P0066,2026-02-26 13:02:00,Slots,Crypto,94.01,104.37,0.0,0.0,0.0,2026-02-26
T001026,P0066,2026-01-27 21:21:00,Slots,Bank Transfer,82.01,55.93,0.0,0.0,0.0,2026-01-27
T001027,P0066,2026-02-12 12:46:00,Slots,Card,98.97,96.48,0.0,0.0,43.0,2026-02-12
T001028,P0066,2026-03-09 18:44:00,Sportsbook,E-Wallet,17.83,15.04,34.13,0.0,0.0,2026-03-09
T001029,P0066,2026-03-02 23:43:00,Live Casino,E-Wallet,127.73,174.0,0.0,0.0,0.0,2026-03-02
T001030,P0066,2026-03-25 06:32:00,Table Games,E-Wallet,23.14,27.06,0.0,0.0,0.0,2026-03-25
T001031,P0066,2026-01-30 08:41:00,Slots,E-Wallet,115.16,108.96,0.0,6.69,0.0,2026-01-30
T001032,P0066,2026-01-17 17:17:00,Table Games,Bank Transfer,46.62,63.84,22.78,0.0,6.74,2026-01-17
T001033,P0066,2026-01-14 19:41:00,Sportsbook,Card,23.12,29.06,63.78,0.0,0.0,2026-01-14
T001034,P0067,2026-01-24 05:33:00,Live Casino,Card,26.89,30.39,0.0,42.81,0.0,2026-01-24
T001035,P0067,2026-03-25 21:21:00,Live Casino,E-Wallet,169.08,188.49,0.0,0.0,0.0,2026-03-25
T001036,P0067,2026-03-21 20:02:00,Slots,Card,101.48,80.59,0.0,0.0,0.0,2026-03-21
T001037,P0067,2026-03-12 16:25:00,Sportsbook,Card,181.63,169.73,8.45,0.0,0.0,2026-03-12
T001038,P0067,2026-02-12 22:06:00,Slots,Card,166.62,130.52,0.0,0.0,0.0,2026-02-12
T001039,P0067,2026-01-26 05:19:00,Slots,Card,89.8,67.51,0.0,12.03,0.0,2026-01-26
T001040,P0067,2026-03-10 15:05:00,Slots,Card,72.77,71.82,0.0,0.0,0.0,2026-03-10
T001041,P0067,2026-02-27 00:12:00,Slots,Card,107.75,113.27,44.32,0.0,0.0,2026-02-27
T001042,P0067,2026-02-07 14:29:00,Sportsbook,Crypto,176.53,162.1,0.0,0.0,0.0,2026-02-07
T001043,P0067,2026-01-13 10:16:00,Live Casino,E-Wallet,47.29,48.35,0.0,0.0,31.78,2026-01-13
T001044,P0067,2026-02-26 13:29:00,Slots,E-Wallet,159.83,137.15,0.0,0.0,0.0,2026-02-26
T001045,P0067,2026-02-23 01:31:00,Live Casino,Card,127.08,128.57,0.0,0.0,0.0,2026-02-23
T001046,P0067,2026-03-16 17:22:00,Table Games,Bank Transfer,150.77,145.04,0.0,0.0,0.0,2026-03-16
T001047,P0067,2026-02-15 15:26:00,Slots,Crypto,41.19,49.18,24.4,0.0,0.0,2026-02-15
T001048,P0067,2026-01-07 07:39:00,Sportsbook,Card,56.62,43.08,0.0,0.0,0.0,2026-01-07
T001049,P0068,2026-03-18 16:49:00,Sportsbook,Card,145.11,150.86,0.0,0.0,0.0,2026-03-18
T001050,P0068,2026-03-17 06:01:00,Sportsbook,E-Wallet,83.47,74.94,0.0,0.0,35.67,2026-03-17
T001051,P0068,2026-03-04 01:07:00,Table Games,Crypto,87.39,117.1,0.0,0.0,0.0,2026-03-04
T001052,P0068,2026-01-16 23:43:00,Slots,E-Wallet,71.11,74.79,0.0,0.0,0.0,2026-01-16
T001053,P0068,2026-03-10 08:43:00,Sportsbook,Bank Transfer,215.01,206.78,0.0,0.0,0.0,2026-03-10
T001054,P0068,2026-01-13 05:57:00,Table Games,Bank Transfer,94.76,118.61,24.52,0.0,0.0,2026-01-13
T001055,P0068,2026-01-14 13:17:00,Table Games,Card,158.44,172.42,0.0,0.0,0.0,2026-01-14
T001056,P0068,2026-03-22 02:19:00,Live Casino,Card,157.27,169.03,10.07,0.0,0.0,2026-03-22
T001057,P0068,2026-02-18 01:16:00,Sportsbook,Card,151.98,124.14,9.02,0.0,0.0,2026-02-18
T001058,P0068,2026-02-11 02:26:00,Sportsbook,Card,51.85,60.52,16.16,0.0,0.0,2026-02-11
T001059,P0068,2026-02-15 22:37:00,Slots,Card,77.4,35.27,0.0,0.0,0.0,2026-02-15
T001060,P0068,2026-02-25 16:55:00,Table Games,Bank Transfer,73.75,82.2,0.0,0.0,0.0,2026-02-25
T001061,P0068,2026-01-24 22:19:00,Sportsbook,Card,64.82,55.11,0.0,14.36,0.0,2026-01-24
T001062,P0068,2026-03-25 15:19:00,Live Casino,Card,82.12,69.21,0.0,0.0,0.0,2026-03-25
T001063,P0068,2026-02-04 07:27:00,Slots,E-Wallet,93.09,66.59,0.0,0.0,0.0,2026-02-04
T001064,P0068,2026-02-02 08:02:00,Slots,Card,62.06,69.83,0.0,0.0,0.0,2026-02-02
T001065,P0068,2026-02-14 16:49:00,Table Games,E-Wallet,75.33,92.01,0.0,0.0,10.11,2026-02-14
T001066,P0068,2026-03-29 23:28:00,Slots,Bank Transfer,246.37,227.34,0.0,0.0,0.0,2026-03-29
T001067,P0068,2026-03-25 01:06:00,Slots,Bank Transfer,132.9,174.3,0.0,0.0,0.0,2026-03-25
T001068,P0068,2026-03-25 07:22:00,Live Casino,Crypto,108.62,109.42,14.62,154.05,0.0,2026-03-25
T001069,P0068,2026-01-05 04:06:00,Live Casino,Bank Transfer,89.72,73.24,0.0,35.84,0.0,2026-01-05
T001070,P0068,2026-01-20 16:15:00,Sportsbook,Bank Transfer,115.06,117.32,0.0,0.0,0.0,2026-01-20
T001071,P0068,2026-01-04 08:32:00,Sportsbook,Card,118.58,96.15,0.0,0.0,0.0,2026-01-04
T001072,P0068,2026-03-23 08:15:00,Live Casino,Card,157.97,94.59,0.0,0.0,0.0,2026-03-23
T001073,P0068,2026-02-13 12:25:00,Slots,E-Wallet,56.74,56.38,0.0,0.0,0.0,2026-02-13
T001074,P0069,2026-03-17 00:22:00,Poker,Bank Transfer,45.35,53.6,0.0,18.83,0.0,2026-03-17
T001075,P0070,2026-01-20 15:17:00,Slots,Bank Transfer,33.07,42.32,0.0,0.0,0.0,2026-01-20
T001076,P0070,2026-03-14 04:52:00,Sportsbook,Bank Transfer,338.8,173.93,0.0,0.0,0.0,2026-03-14
T001077,P0070,2026-03-19 12:52:00,Poker,E-Wallet,253.3,200.69,0.0,0.0,0.0,2026-03-19
T001078,P0070,2026-01-18 00:32:00,Sportsbook,Crypto,211.11,191.34,0.0,0.0,0.0,2026-01-18
T001079,P0070,2026-03-30 19:24:00,Sportsbook,E-Wallet,203.64,218.11,0.0,0.0,0.0,2026-03-30
T001080,P0070,2026-02-12 02:57:00,Sportsbook,Card,333.56,288.69,0.0,0.0,0.0,2026-02-12
T001081,P0070,2026-03-21 09:28:00,Table Games,E-Wallet,256.05,198.48,0.0,0.0,0.0,2026-03-21
T001082,P0070,2026-01-06 06:52:00,Slots,Crypto,552.28,543.07,0.0,0.0,0.0,2026-01-06
T001083,P0070,2026-03-08 04:24:00,Table Games,Card,196.47,233.29,0.0,0.0,0.0,2026-03-08
T001084,P0070,2026-02-02 10:44:00,Slots,Card,240.01,223.79,0.0,0.0,0.0,2026-02-02
T001085,P0070,2026-02-21 05:32:00,Slots,E-Wallet,62.74,55.59,0.0,0.0,0.0,2026-02-21
T001086,P0070,2026-02-17 11:43:00,Poker,E-Wallet,127.34,82.06,0.0,0.0,0.0,2026-02-17
T001087,P0070,2026-02-28 15:35:00,Sportsbook,E-Wallet,374.12,265.86,0.0,0.0,0.0,2026-02-28
T001088,P0070,2026-02-04 09:46:00,Slots,Bank Transfer,425.45,268.13,0.0,0.0,0.0,2026-02-04
T001089,P0070,2026-02-18 02:57:00,Sportsbook,E-Wallet,318.63,262.11,0.0,0.0,0.0,2026-02-18
T001090,P0070,2026-02-23 18:24:00,Slots,Bank Transfer,96.61,59.66,0.0,0.0,0.0,2026-02-23
T001091,P0070,2026-03-07 09:16:00,Sportsbook,Card,131.51,106.81,0.0,31.02,0.0,2026-03-07
T001092,P0070,2026-03-09 08:16:00,Sportsbook,E-Wallet,85.83,69.17,0.0,0.0,0.0,2026-03-09
T001093,P0070,2026-01-13 13:31:00,Sportsbook,Card,284.67,194.43,0.0,0.0,0.0,2026-01-13
T001094,P0070,2026-02-23 01:02:00,Poker,Card,62.1,48.89,0.0,0.0,0.0,2026-02-23
T001095,P0070,2026-03-27 06:09:00,Poker,Card,117.83,107.36,55.55,0.0,0.0,2026-03-27
T001096,P0070,2026-01-19 19:33:00,Slots,Card,294.07,261.83,0.0,0.0,0.0,2026-01-19
T001097,P0070,2026-03-11 02:09:00,Sportsbook,Card,281.47,280.04,0.0,0.0,35.82,2026-03-11
T001098,P0070,2026-01-28 23:14:00,Sportsbook,Card,202.39,187.56,82.56,0.0,0.0,2026-01-28
T001099,P0070,2026-02-23 21:57:00,Sportsbook,Bank Transfer,203.68,160.01,0.0,23.09,0.0,2026-02-23
T001100,P0070,2026-03-16 23:55:00,Slots,E-Wallet,116.79,81.73,0.0,0.0,29.47,2026-03-16
T001101,P0070,2026-02-27 09:07:00,Sportsbook,Bank Transfer,306.64,158.31,0.0,0.0,0.0,2026-02-27
T001102,P0070,2026-03-28 16:12:00,Sportsbook,Card,435.07,371.43,0.0,0.0,0.0,2026-03-28
T001103,P0070,2026-01-23 19:59:00,Slots,Card,24.95,21.21,30.0,0.0,0.0,2026-01-23
T001104,P0070,2026-03-21 22:38:00,Sportsbook,Card,420.65,401.64,0.0,0.0,0.0,2026-03-21
T001105,P0070,2026-01-27 10:04:00,Live Casino,Card,157.4,197.99,0.0,0.0,0.0,2026-01-27
T001106,P0071,2026-01-08 09:12:00,Slots,Card,38.4,34.28,0.0,0.0,17.68,2026-01-08
T001107,P0071,2026-01-07 16:19:00,Slots,Card,5.0,4.62,0.0,0.0,0.0,2026-01-07
T001108,P0071,2026-03-11 10:58:00,Sportsbook,E-Wallet,33.85,14.62,100.49,0.0,0.0,2026-03-11
T001109,P0071,2026-03-29 11:18:00,Slots,E-Wallet,28.03,23.59,0.0,0.0,0.0,2026-03-29
T001110,P0071,2026-02-07 02:28:00,Sportsbook,E-Wallet,20.67,22.46,0.0,0.0,0.0,2026-02-07
T001111,P0071,2026-03-06 21:14:00,Slots,E-Wallet,56.88,45.53,0.0,0.0,0.0,2026-03-06
T001112,P0072,2026-03-04 08:05:00,Slots,Card,38.65,43.77,0.0,0.0,0.0,2026-03-04
T001113,P0072,2026-01-04 08:47:00,Sportsbook,Bank Transfer,32.95,11.31,61.17,0.0,0.0,2026-01-04
T001114,P0072,2026-02-09 00:18:00,Slots,Card,140.14,149.14,0.0,0.0,0.0,2026-02-09
T001115,P0072,2026-01-31 08:39:00,Table Games,Crypto,69.04,81.83,138.7,0.0,0.0,2026-01-31
T001116,P0072,2026-03-06 20:07:00,Live Casino,E-Wallet,38.42,36.59,0.0,0.0,0.0,2026-03-06
T001117,P0072,2026-03-26 12:08:00,Sportsbook,Bank Transfer,39.37,29.04,86.35,0.0,0.0,2026-03-26
T001118,P0072,2026-01-17 16:48:00,Table Games,E-Wallet,42.8,45.46,85.86,0.0,0.0,2026-01-17
T001119,P0072,2026-03-18 03:44:00,Slots,Card,64.94,56.42,0.0,0.0,0.0,2026-03-18
T001120,P0072,2026-01-18 11:53:00,Slots,Card,62.76,85.5,9.96,0.0,41.53,2026-01-18
T001121,P0072,2026-01-11 13:28:00,Live Casino,E-Wallet,147.79,161.54,0.0,0.0,0.0,2026-01-11
T001122,P0072,2026-03-30 08:34:00,Table Games,Card,42.49,25.93,0.0,0.0,0.0,2026-03-30
T001123,P0073,2026-03-12 20:37:00,Slots,Bank Transfer,17.42,13.28,21.02,0.0,0.0,2026-03-12
T001124,P0073,2026-02-17 21:35:00,Live Casino,Card,79.21,52.53,96.25,0.0,0.0,2026-02-17
T001125,P0073,2026-03-14 06:12:00,Slots,Card,15.28,13.19,38.63,0.0,0.0,2026-03-14
T001126,P0074,2026-01-12 08:42:00,Slots,Card,18.95,22.18,0.0,0.0,37.14,2026-01-12
T001127,P0074,2026-01-21 14:05:00,Sportsbook,E-Wallet,35.65,33.83,0.0,26.6,0.0,2026-01-21
T001128,P0075,2026-03-20 12:21:00,Slots,Card,87.59,65.97,0.0,0.0,38.43,2026-03-20
T001129,P0075,2026-03-12 23:18:00,Sportsbook,E-Wallet,19.42,16.66,0.0,0.0,0.0,2026-03-12
T001130,P0075,2026-03-12 17:16:00,Slots,Card,57.77,67.09,0.0,0.0,0.0,2026-03-12
T001131,P0075,2026-01-29 05:34:00,Live Casino,E-Wallet,60.32,41.79,0.0,0.0,0.0,2026-01-29
